node_index,node_id,node_name,node_type,SMILES,MW,clogp,tpsa,scaffold_cluster
20016,DB02938,Heptanoic acid,drug,CCCCCCC(=O)O,130.187,2.0414,37.3,0
20017,DB03565,1-O-Octyl-2-Heptylphosphonyl-Sn-Glycero-3-Phosphoethanolamine,drug,CCCCCCCCOC[C@H](COP(=O)(O)OCCN)OP(=O)(CCCCCCC)O,489.52700000000044,4.996800000000005,137.54,0
20018,DB03587,Pyruvaldehyde,drug,CC(=O)C=O,72.063,-0.2257,34.14,0
20019,DB07657,PHOSPHONIC ACID 2-DODECANOYLAMINO-HEXYL ESTER PROPYL ESTER,drug,CCCCCCCCCCCC(=O)N[C@H](CCCC)COP(=O)(O)OCCO,423.5310000000002,4.708200000000005,105.09,0
20020,DB07836,1-DECYL-3-TRIFLUORO ETHYL-SN-GLYCERO-2-PHOSPHOMETHANOL,drug,CCCCCCCCCCOC[C@@H](COCC(F)(F)F)OP(=O)(O)OC,408.394,4.854600000000006,74.22000000000001,0
20021,DB01929,"5-Chloryl-2,4,6-quinazolinetriamine",drug,C1=CC2=C(C(=C1N)Cl(=O)=O)C(=NC(=N2)N)N,,,,-1
20022,DB01958,"5-[4-Tert-Butylphenylsulfanyl]-2,4-Quinazolinediamine",drug,CC(C)(C)C1=CC=C(C=C1)SC2=CC=CC3=C2C(=NC(=N3)N)N,324.45300000000003,4.242900000000002,77.82,2918
20023,DB02001,"5-(4-Morpholin-4-Yl-Phenylsulfanyl)-2,4-Quinazolinediamine",drug,C1COCCN1C2=CC=C(C=C2)SC3=CC=CC4=C3C(=NC(=N4)N)N,353.45100000000014,2.782,90.28999999999999,2919
20024,DB02402,"5-(4-Methoxyphenoxy)-2,4-Quinazolinediamine",drug,COC1=CC=C(C=C1)OC2=CC=CC3=C2C(=NC(=N3)N)N,282.303,2.5950999999999995,96.28,2920
20025,DB04163,"5-Phenylsulfanyl-2,4-Quinazolinediamine",drug,C1=CC=C(C=C1)SC2=CC=CC3=C2C(=NC(=N3)N)N,268.34499999999997,2.9454000000000002,77.82,2918
20026,DB04306,"5-[(4-Methylphenyl)Sulfanyl]-2,4-Quinazolinediamine",drug,CC1=CC=C(C=C1)SC2=CC=CC3=C2C(=NC(=N3)N)N,282.372,3.25382,77.82,2918
20027,DB07862,"7-(1-ETHYL-PROPYL)-7H-PYRROLO-[3,2-F]QUINAZOLINE-1,3-DIAMINE",drug,CCC(CC)N1C=CC2=C1C=CC3=C2C(=NC(=N3)N)N,269.352,3.1100000000000003,82.75,2921
20028,DB08203,"7-[2-METHOXY-1-(METHOXYMETHYL)ETHYL]-7H-PYRROLO[3,2-F] QUINAZOLINE-1,3-DIAMINE",drug,COCC(COC)N1C=CC2=C1C=CC3=C2C(=NC(=N3)N)N,301.3500000000001,1.5827999999999998,101.21,2921
20029,DB07608,N-(5-{[(2S)-4-amino-2-(3-chlorophenyl)butanoyl]amino}-1H-indazol-3-yl)benzamide,drug,C1=CC=C(C=C1)C(=O)NC2=NNC3=C2C=C(C=C3)NC(=O)[C@@H](CCN)C4=CC(=CC=C4)Cl,447.9260000000003,4.539700000000002,112.89999999999999,2922
20030,DB05447,AVI-4557,drug,,,,,-1
20031,DB07853,"2-[4-[4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl]iminocyclohexa-2,5-dien-1-yl]acetonitrile",drug,C1CC1C2=CC(=NN2)NC3=NC(=NC4=CC=CC=C43)N=C5C=CC(C=C5)CC#N,381.44300000000015,4.702280000000004,102.64000000000001,2923
20032,DB07677,"2-methyl-3,5,7,8-tetrahydro-4H-thiopyrano[4,3-d]pyrimidin-4-one",drug,CC1=NC2=C(CSCC2)C(=O)N1,182.248,0.8676200000000001,45.75,2924
20033,DB08058,"4-[3-(1,4-diazepan-1-ylcarbonyl)-4-fluorobenzyl]phthalazin-1(2H)-one",drug,C1CNCCN(C1)C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F,380.42300000000006,2.0884999999999994,78.09,2925
20034,DB08348,"N~2~,N~2~-DIMETHYL-N~1~-(6-OXO-5,6-DIHYDROPHENANTHRIDIN-2-YL)GLYCINAMIDE",drug,CN(C)CC(=O)NC1=CC2=C(C=C1)NC(=O)C3=CC=CC=C32,295.34200000000004,2.1814,65.2,2926
20035,DB02750,S-(Methylmercury)-L-Cysteine,drug,C[Hg]SC[C@H](C(=O)O)N,335.77800000000013,0.1771000000000001,63.31999999999999,0
20036,DB07740,"(7R,12R,13R)-13-formyl-12,14-dihydroxy-3,5,7-trimethyltetradeca-2,4-dienoic acid",drug,C[C@H](CCCC[C@H]([C@@H](CO)C=O)O)C/C(=C/C(=C/C(=O)O)/C)/C,326.4330000000001,2.7185000000000006,94.83,0
20037,DB04119,Hexatantalum Dodecabromide,drug,Br.Br.Br.Br.Br.Br.Br.Br.Br.Br.Br.[Br-].[Ta].[Ta].[Ta].[Ta].[Ta].[Ta],2055.6240000000007,3.345899999999999,0.0,0
20038,DB07766,"(2Z,3E)-2,3'-biindole-2',3(1H,1'H)-dione 3-{O-[(3R)-3,4-dihydroxybutyl]oxime}",drug,C1=CC=C2C(=C1)C(=C(N2)O)C\3=NC4=CC=CC=C4/C3=N\OCC[C@H](CO)O,365.3890000000002,2.4719000000000015,110.43,2220
20039,DB07814,Gibberellic acid,drug,C[C@@]12[C@H](C=C[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@](C4)(C(=C)C5)O)C(=O)O)OC2=O)O,346.379,1.0270999999999997,104.06000000000002,2927
20040,DB07815,Gibberellin A4,drug,C[C@@]12[C@H](CC[C@@]3([C@@H]1[C@@H]([C@]45[C@H]3CC[C@H](C4)C(=C)C5)C(=O)O)OC2=O)O,332.396,2.1362,83.83,2928
20041,DB07837,"[4-(5-naphthalen-2-yl-1H-pyrrolo[2,3-b]pyridin-3-yl)phenyl]acetic acid",drug,C1=CC=C2C=C(C=CC2=C1)C3=CC4=C(NC=C4C5=CC=C(C=C5)CC(=O)O)N=C3,378.4310000000001,5.6772000000000045,65.98,2929
20042,DB08191,"4-(5-phenyl-1H-pyrrolo[2,3-b]pyridin-3-yl)benzoic acid",drug,C1=CC=C(C=C1)C2=CC3=C(NC=C3C4=CC=C(C=C4)C(=O)O)N=C2,314.344,4.595100000000003,65.98,2930
20043,DB02185,"2,4-Dihydroxy-7-(Methyloxy)-2h-1,4-Benzoxazin-3(4h)-One",drug,COC1=CC2=C(C=C1)N(C(=O)[C@@H](O2)O)O,211.173,0.12819999999999976,79.23,2931
20044,DB03430,(S)-4-hydroxymandelonitrile,drug,C1=CC(=CC=C1[C@@H](C#N)O)O,149.149,0.9491799999999995,64.25,27
20045,DB08430,PARA-NITROPHENYL 1-THIO-BETA-D-GLUCOPYRANOSIDE,drug,C1=CC(=CC=C1[N+](=O)[O-])S[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,317.319,-0.5132000000000005,133.29000000000002,2932
20046,DB07901,5-CHLORO-6-METHYL-N-(2-PHENYLETHYL)-2-PYRIDIN-2-YLPYRIMIDIN-4-AMINE,drug,CC1=C(C(=NC(=N1)C2=CC=CC=N2)NCCC3=CC=CC=C3)Cl,324.81500000000005,4.155020000000002,50.7,2933
20047,DB07902,"TERT-BUTYL {2-[(1,3-THIAZOL-2-YLAMINO)CARBONYL]PYRIDIN-3-YL}CARBAMATE",drug,CC(C)(C)OC(=O)NC1=C(N=CC=C1)C(=O)NC2=NC=CS2,320.374,3.1374000000000004,93.21,2934
20048,DB07903,"3-[(2,2-DIMETHYLPROPANOYL)AMINO]-N-1,3-THIAZOL-2-YLPYRIDINE-2-CARBOXAMIDE",drug,CC(C)(C)C(=O)NC1=C(N=CC=C1)C(=O)NC2=NC=CS2,304.375,2.7750000000000004,83.98,2934
20049,DB07908,7-HYDROXY-4-METHYL-3-(2-HYDROXY-ETHYL)COUMARIN,drug,CC1=C(C(=O)OC2=C1C=CC(=C2)O)CCO,220.22399999999996,1.3418199999999996,70.67,1019
20050,DB07912,2-OXOHEPTYLPHOSPHONIC ACID,drug,CCCCCC(=O)CP(=O)(O)O,194.167,1.3135,74.60000000000001,0
20051,DB07930,(3R)-3-HYDROXYDODECANOIC ACID,drug,CCCCCCCCC[C@H](CC(=O)O)O,216.321,2.962700000000001,57.53,0
20052,DB07970,5-[(2-methyl-5-{[3-(trifluoromethyl)phenyl]carbamoyl}phenyl)amino]pyridine-3-carboxamide,drug,CC1=C(C=C(C=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)NC3=CN=CC(=C3)C(=O)N,414.3870000000001,4.5036200000000015,97.11,2935
20053,DB02838,"3,4-Dihydro-2h-Pyrrolium-5-Carboxylate",drug,C1CC(=NC1)C(=O)O,113.11599999999999,0.3058,49.66,2936
20054,DB02988,Imino-Tryptophan,drug,C1=CC=C2C(=C1)C(=CN2)CC(=N)C(=O)O,202.21299999999997,1.8147699999999998,76.94,247
20055,DB03225,D-Tryptophan,drug,C1=CC=C2C(=C1)C(=CN2)C[C@H](C(=O)O)N,204.22899999999996,1.1222999999999996,79.11,247
20056,DB03531,Flavin-adenine dinucleotide-N5-isobutyl ketone,drug,CC1=CC2=C(C=C1C)N(C3=C(N2C[C@@H]([C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)[N+]5=CN=C6C5=NC=NC6=N)O)O)O)O)O)N=C(NC3=O)[O-])C(=O)C(C)C,855.6480000000001,-2.074389999999994,368.97,2937
20057,DB04166,Anthranilic acid,drug,C1=CC=C(C(=C1)C(=O)O)N,137.13799999999995,0.9669999999999999,63.31999999999999,27
20058,DB07979,"(2E)-3-(3,4-DIHYDROXYPHENYL)-2-IMINOPROPANOIC ACID",drug,C1=CC(=C(C=C1CC(=N)C(=O)O)O)O,195.174,0.7446699999999995,101.61000000000001,27
20059,DB02570,PD150606,drug,C1=CC(=CC=C1C[C@@H](C(=O)O)S)I,308.14,2.2167,37.3,27
20060,DB08009,SU-11652,drug,CCN(CC)CCNC(=O)C1=C(NC(=C1C)/C=C\2/C3=C(C=CC(=C3)Cl)NC2=O)C,414.9370000000001,3.8492400000000018,77.23,409
20061,DB02497,L-Alpha-Glycerophosphorylserine,drug,C([C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)O)O,259.15099999999995,-2.1148999999999987,159.54,0
20062,DB02846,L-thioproline,drug,C1[C@H](NCS1)C(=O)O,133.172,-0.2665,49.33,2938
20063,DB02929,K201 free base,drug,COC1=CC2=C(C=C1)SCCN(C2)C(=O)CCN3CCC(CC3)CC4=CC=CC=C4,424.6100000000002,4.474300000000004,32.78,2939
20064,DB03484,sn-glycero-3-phosphoethanolamine,drug,C(COP(=O)(O)OC[C@H](CO)O)N,215.14199999999997,-1.5680999999999996,122.24000000000001,0
20065,DB08038,"L-alanyl-N-[(1S,2R)-1-benzyl-2-hydroxypropyl]-L-alaninamide",drug,C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)[C@H](C)NC(=O)[C@H](C)N)O,307.39400000000006,-0.05339999999999839,104.45,27
20066,DB01852,Kaempherol,drug,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,286.239,2.282400000000001,111.13000000000001,26
20067,DB04200,Matairesinol,drug,COC1=C(C=CC(=C1)C[C@H]2COC(=O)[C@@H]2CC3=CC(=C(C=C3)O)OC)O,358.39000000000004,2.6894000000000013,85.22000000000001,2940
20068,DB05097,Labetuzumab,drug,,,,,-1
20069,DB08235,N-[2-(2-methyl-1H-indol-3-yl)ethyl]thiophene-2-carboxamide,drug,CC1=C(C2=CC=CC=C2N1)CCNC(=O)C3=CC=CS3,284.38399999999996,3.510320000000001,44.89,2941
20070,DB08236,"(2S)-2-(3-bromophenyl)-3-(5-chloro-2-hydroxyphenyl)-1,3-thiazolidin-4-one",drug,C1C(=O)N([C@@H](S1)C2=CC(=CC=C2)Br)C3=C(C=CC(=C3)Cl)O,384.6820000000001,4.586700000000003,40.540000000000006,2942
20071,DB08273,4-HYDROXY-5-IODO-3-NITROPHENYLACETYL-EPSILON-AMINOCAPROIC ACID ANION,drug,C1=C(C=C(C(=C1[N+](=O)[O-])O)I)CC(=O)NCCCCCC(=O)[O-],435.19400000000036,0.8739999999999997,132.6,27
20072,DB08295,4-HYDROXY-3-NITROPHENYLACETYL-EPSILON-AMINOCAPROIC ACID ANION,drug,C1=CC(=C(C=C1CC(=O)NCCCCCC(=O)[O-])[N+](=O)[O-])O,309.29799999999994,0.2693999999999999,132.6,27
20073,DB08325,2-({6-[(3-Chlorophenyl)amino]-9-isopropyl-9H-purin-2-yl}amino)ethanol,drug,CC(C)N1C=NC2=C(N=C(N=C21)NCCO)NC3=CC(=CC=C3)Cl,346.822,3.208400000000001,87.89,1909
20074,DB08326,"2-(6-HYDROXY-1,3-BENZOTHIAZOL-2-YL)-1,3-THIAZOL-4(5H)-ONE",drug,C1C(=O)N=C(S1)C2=NC3=C(S2)C=C(C=C3)O,250.304,2.0219,62.55,2943
20075,DB03223,Diphthamide,drug,C[N+](C)(C)[C@@H](CCC1=NC=C(N1)C[C@@H](C(=O)O)N)C(=O)N,298.3670000000001,-1.1431999999999958,135.09,100
20076,DB08356,"4-[4-(4-methoxyphenyl)-5-methyl-1H-pyrazol-3-yl]benzene-1,3-diol",drug,CC1=C(C(=NN1)C2=C(C=C(C=C2)O)O)C3=CC=C(C=C3)OC,296.3260000000001,3.4719200000000026,78.37,2362
20077,DB08373,"4,4'-BIS([H]METHYLSULFONYL)-2,2',5,5'-TETRACHLOROBIPHENYL",drug,CS(=O)(=O)C1=C(C=C(C(=C1)Cl)C2=CC(=C(C=C2Cl)S(=O)(=O)C)Cl)Cl,448.17600000000004,4.774200000000002,68.28,23
20078,DB08378,"4-[4-(2,5-DIOXO-PYRROLIDIN-1-YL)-PHENYLAMINO]-4-HYDROXY-BUTYRIC ACID",drug,C1CC(=O)N(C1=O)C2=CC=C(C=C2)N[C@H](CCC(=O)O)O,292.291,0.9350999999999998,106.94000000000001,2944
20079,DB02580,Pentaglyme,drug,COCCOCCOCCOCCOCCOC,266.33399999999995,0.345600000000001,55.38000000000001,0
20080,DB08396,"4-{[(Z)-(5-oxo-2-phenyl-1,3-oxazol-4(5H)-ylidene)methyl]amino}butanoic acid",drug,C1=CC=C(C=C1)C2=NC(=C(O2)O)C=NCCCC(=O)O,274.27599999999995,2.3308999999999993,95.92,2945
20081,DB08635,N-(TRANS-4'-NITRO-4-STILBENYL)-N-METHYL-5-AMINO-PENTANOIC ACID,drug,CN(CCCCC(=O)O)C1=CC=C(C=C1)/C=C/C2=CC=C(C=C2)[N+](=O)[O-],354.4060000000001,4.456300000000003,83.68,20
20082,DB01760,2-Methoxy-3-Isopropylpyrazine,drug,CC(C)C1=NC=CN=C1OC,152.19699999999997,1.6086,35.010000000000005,414
20083,DB02924,"(4R)-limonene 1α,2α-epoxide",drug,CC(=C)[C@@H]1CC[C@@]2([C@H](C1)O2)C,152.237,2.520100000000001,12.53,2946
20084,DB03087,2-(Sec-Butyl)Thiazole,drug,CC[C@@H](C)C1=NC=CS1,141.23899999999998,2.656600000000001,12.89,477
20085,DB03711,6-Hydroxy-6-Methyl-Heptan-3-One,drug,CCC(=O)CCC(C)(C)O,144.214,1.5166,37.3,0
20086,DB04512,2-Isobutyl-3-methoxypyrazine,drug,CC(C)CC1=NC=CN=C1OC,166.224,1.6837,35.010000000000005,414
20087,DB08454,N-(5-METHYL-1H-PYRAZOL-3-YL)-2-PHENYLQUINAZOLIN-4-AMINE,drug,CC1=CC(=NN1)NC2=NC(=NC3=CC=CC=C32)C4=CC=CC=C4,301.35300000000007,4.071920000000002,66.49000000000001,2947
20088,DB03062,(1-Methyl-1h-Imidazol-2-Yl)-(3-Methyl-4-{3-[(Pyridin-3-Ylmethyl)-Amino]-Propoxy}-Benzofuran-2-Yl)-Methanone,drug,CC1=C(OC2=C1C(=CC=C2)OCCCNCC3=CN=CC=C3)C(=O)C4=NC=CN4C,404.4700000000001,3.6594200000000026,82.18,2948
20089,DB04472,(R)-1-Para-Nitro-Phenyl-2-Azido-Ethanol,drug,C1=CC(=CC=C1[C@H](CN=[N+]=[N-])O)[N+](=O)[O-],208.177,1.9385,112.13000000000002,27
20090,DB02376,"D-gluconhydroximo-1,5-lactam",drug,C([C@@H]1[C@H]([C@@H]([C@H](C(=N1)NO)O)O)O)O,192.17100000000002,-3.179099999999999,125.54000000000002,2949
20091,DB03389,alpha-D-Xylopyranose,drug,C1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O,150.13,-2.5823,90.15,172
20092,DB04282,2-deoxy-2-fluoro-α-D-glucose,drug,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)F)O)O)O,182.147,-2.2441999999999998,90.15,172
20093,DB04564,Gluconolactone,drug,C([C@@H]1[C@H]([C@@H]([C@H](C(=O)O1)O)O)O)O,178.14,-3.0131999999999985,107.22000000000001,2382
20094,DB04659,"(1S,2S,3R,4S,5S)-2,3,4-TRIHYDROXY-5-(HYDROXYMETHYL)CYCLOHEXYL (1E)-2-PHENYL-N-(SULFOOXY)ETHANIMIDOTHIOATE",drug,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1S/C(=N\OS(=O)(=O)O)/CC2=CC=CC=C2)O)O)O)CO,407.46600000000007,-0.44129999999999986,156.88,2950
20095,DB04779,ETHYL (1E)-2-PHENYL-N-(SULFOOXY)ETHANIMIDOTHIOATE,drug,CCS/C(=N\OS(=O)(=O)O)/CC1=CC=CC=C1,275.351,2.1151,75.96,27
20096,DB08574,"(5R)-2-sulfanyl-5-[4-(trifluoromethyl)benzyl]-1,3-thiazol-4(5H)-one",drug,C1=CC(=CC=C1C[C@@H]2C(=O)NC(=S)S2)C(F)(F)F,291.31899999999996,2.764400000000001,29.1,2951
20097,DB08590,1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,drug,CC(C)(C)C(=O)OC1=CC2=C(C=C1)N(C(=N2)NC(=O)C3=CC(=CC=C3)[N+](=O)[O-])CCCO,440.45600000000024,3.5307000000000017,136.59,2952
20098,DB08608,"4-({(2R,5S)-2,5-DIMETHYL-4-[(2R)-3,3,3-TRIFLUORO-2-HYDROXY-2-METHYLPROPANOYL]PIPERAZIN-1-YL}CARBONYL)BENZONITRILE",drug,C[C@H]1CN([C@@H](CN1C(=O)[C@](C)(C(F)(F)F)O)C)C(=O)C2=CC=C(C=C2)C#N,383.37000000000006,1.9329800000000001,84.64,2953
20099,DB08609,"(2R)-N-{4-[Ethyl(phenyl)sulfamoyl]-2-methylphenyl}-3,3,3-trifluoro-2-hydroxy-2-methylpropanamide",drug,CCN(C1=CC=CC=C1)S(=O)(=O)C2=CC(=C(C=C2)NC(=O)[C@](C)(C(F)(F)F)O)C,430.44800000000004,3.4620200000000017,86.71000000000001,767
20100,DB08610,N-(2-AMINOETHYL)-2-{3-CHLORO-4-[(4-ISOPROPYLBENZYL)OXY]PHENYL} ACETAMIDE,drug,CC(C)C1=CC=C(C=C1)COC2=C(C=C(C=C2)CC(=O)NCCN)Cl,360.885,3.6598000000000015,64.35,62
20101,DB08612,"1,1,1-TRIFLUORO-3-(OCTYLTHIO)ACETONE",drug,CCCCCCCCSCC(=O)C(F)(F)F,256.33299999999997,4.211500000000004,17.07,0
20102,DB08655,"9-ACETYL-2,3,4,9-TETRAHYDRO-1H-CARBAZOL-1-ONE",drug,CC(=O)N1C2=CC=CC=C2C3=C1C(=O)CCC3,227.26299999999992,2.820400000000001,39.07,2954
20103,DB08688,2-Undecanone,drug,CCCCCCCCCC(=O)C,170.296,3.7161000000000026,17.07,0
20104,DB08699,"1-tert-butyl-3-(3-methylbenzyl)-1H-pyrazolo[3,4-d]pyrimidin-4-amine",drug,CC1=CC(=CC=C1)CC2=NN(C3=NC=NC(=C23)N)C(C)(C)C,295.39000000000004,3.0627200000000014,69.62,1313
20105,DB08703,"12-(2-hydroxyethyl)-2-(1-methylethoxy)-13,14-dihydronaphtho[2,1-a]pyrrolo[3,4-c]carbazol-5(12H)-one",drug,CC(C)OC1=CC2=C(C=C1)C3=C(CC2)C4=C(C5=CC=CC=C5N4CCO)C6=C3C(=O)N=C6,424.50000000000017,4.912300000000006,63.82,2955
20106,DB08784,2-(4-CHLORO-PHENYLAMINO)-NICOTINIC ACID,drug,C1=CC(=C(N=C1)NC2=CC=C(C=C2)Cl)C(=O)O,248.66899999999998,3.1768,62.22,1045
20107,DB03344,"Inositol-(1,3,4,5,6)-Pentakisphosphate",drug,[C@H]1([C@H](C([C@@H]([C@H](C1O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,580.0510000000003,-3.2496000000000005,354.03000000000003,424
20108,DB02745,Uridine,drug,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,244.203,-2.8518999999999983,124.78000000000002,87
20109,DB03158,"D-Myo-Inositol-1,4-Bisphosphate",drug,[C@H]1([C@H](C([C@H]([C@H](C1OP(=O)(O)O)O)O)OP(=O)(O)O)O)O,340.11400000000003,-3.6006,214.43999999999997,424
20110,DB01756,4-phospho-L-threonic acid,drug,C([C@@H]([C@H](C(=O)O)O)O)OP(=O)(O)O,216.08199999999997,-2.0978999999999997,144.52,0
20111,DB02201,Malonate Ion,drug,C(C(=O)[O-])C(=O)[O-],102.04499999999999,-3.1236999999999995,80.25999999999999,0
20112,DB04436,3-Fluoro-L-tyrosine,drug,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)F)O,199.18099999999998,0.48569999999999985,83.55,27
20113,DB02761,S-Mercaptocysteine,drug,C([C@@H](C(=O)O)N)SS,153.228,-0.023700000000000054,63.31999999999999,0
20114,DB01870,"1,4-dithio-alpha-D-glucopyranose",drug,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)S)O)O)S)O,212.29200000000003,-1.3464000000000003,69.92,172
20115,DB02730,4-Methylthio-Alpha-D-Mannose,drug,CS[C@@H]1[C@H](O[C@@H]([C@@H]([C@H]1O)O)O)CO,210.25099999999998,-1.8507000000000002,90.15,172
20116,DB03277,alpha-maltotriose,drug,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O,504.43800000000016,-7.572999999999989,268.67999999999995,2956
20117,DB03323,Maltose,drug,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,342.297,-5.397199999999994,189.52999999999997,1327
20118,DB01969,Trifluoroacetonyl coenzyme A,drug,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCSCC(=O)C(F)(F)F)O,877.5750000000002,-0.7304999999999966,363.62999999999994,122
20119,DB03182,alpha-Fluoro-carboxymethyldethia coenzyme A complex,drug,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCC[C@H](C(=O)O)F)O,811.5000000000002,-1.7822999999999949,383.85999999999996,122
20120,DB04230,Nitromethyldethia coenzyme A,drug,CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)[C@H](C(=O)NCCC(=O)NCCC[N+](=O)[O-])O,794.498,-1.928299999999996,389.69999999999993,122
20121,DB01709,2-phospho-D-glyceric acid,drug,C([C@H](C(=O)O)OP(=O)(O)O)O,186.056,-1.4588000000000003,124.29,0
20122,DB03645,Phosphonoacetohydroxamic Acid,drug,C(C(=O)NO)P(=O)(O)O,155.04600000000002,-1.3305000000000002,106.86000000000001,0
20123,DB02835,"Alpha-D-Glucose 1,6-Bisphosphate",drug,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OP(=O)(O)O)O)O)O)OP(=O)(O)O,340.11400000000003,-2.9874,203.43999999999997,172
20124,DB04397,Alpha-D-Glucose-1-Phosphate-6-Vanadate,drug,C([C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)OP(=O)(O)O)O)O)O)O.O[V](=O)=O,360.08400000000006,-3.901499999999998,211.27999999999997,172
20125,DB01681,Benzene Hexacarboxylic Acid,drug,C1(=C(C(=C(C(=C1C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O)C(=O)O,342.16800000000006,-0.12419999999999976,223.79999999999995,27
20126,DB01710,Porphyrin Fe(III),drug,C1=CC2=CC3=CC=C([N-]3)C=C4C=CC(=N4)C=C5C=CC(=N5)C=C1[N-]2.[Fe+5],364.18899999999996,3.9113000000000024,53.980000000000004,1736
20127,DB01826,N-Butyl Isocyanide,drug,CCCC[N+]#[C-],83.13399999999999,1.7057900000000001,4.36,0
20128,DB02396,Methylethylamine,drug,CCNC,59.111999999999995,0.22569999999999996,12.03,0
20129,DB02528,Tetrazolyl Histidine,drug,C1=C(N=CN1C2=NNN=N2)C[C@@H](C=O)N,207.197,-1.5458999999999998,115.36999999999999,2957
20130,DB02646,Nitrosoethane,drug,CCN=O,59.068,0.7727,29.43,0
20131,DB02671,1-Methylimidazole,drug,C[N+]1=CNC=C1,83.11399999999999,-0.16080000000000044,19.669999999999998,2958
20132,DB03399,Ethyl Isocyanide,drug,CC[N+]#C,56.088,0.9690000000000001,4.36,0
20133,DB04050,N-Propyl Isocyanide,drug,CCC[N+]#[C-],69.10699999999999,1.31569,4.36,0
20134,DB04337,Isocyanomethane,drug,C[N+]#[C-],41.053,0.53549,4.36,0
20135,DB11588,Carbon monoxide,drug,[C-]#[O+],28.009999999999998,-0.03751,19.9,0
20136,DB02890,6-hydroxyuridine-5'-phosphate,drug,C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)O,340.181,-3.029299999999999,191.54,87
20137,DB02082,Phosphoaminophosphonic acid guanylate ester,drug,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)N=C(NC2=O)N,522.197,-2.7626999999999997,301.8999999999999,161
20138,DB01989,Methyl N-{[(1R)-1-({1-[(benzyloxy)carbonyl]-L-prolyl-6-ammonio-L-norleucyl}amino)-2-phenylethyl](hydroxy)phosphoryl}-L-alanyl-L-prolinate,drug,C[C@@H](C(=O)N1CCC[C@H]1C(=O)OC)NP(=O)([C@H](CC2=CC=CC=C2)NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H]3CCCN3C(=O)OCC4=CC=CC=C4)O,743.8190000000001,1.6971000000000067,211.31999999999996,2959
20139,DB01818,O3-Sulfonylgalactose,drug,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)OS(=O)(=O)O)O)O,260.21999999999997,-3.3942999999999985,153.75,172
20140,DB01979,Methyl alpha-D-mannoside,drug,CO[C@@H]1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,194.18300000000002,-2.5672999999999986,99.38000000000001,172
20141,DB02837,4-(Hydrogen sulfate)-beta-D-galactopyranose,drug,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O)O)O)OS(=O)(=O)O)O,260.21999999999997,-3.3942999999999985,153.74999999999997,172
